sku_id,category,week,your_price,competitor_price,cost,units_sold
HOM_0081,Home Appliances,7,521.24,529.24,357.55,20
HOM_0081,Home Appliances,8,534.89,610.36,357.55,22
HOM_0081,Home Appliances,9,524.54,547.24,357.55,20
HOM_0081,Home Appliances,10,531.52,500.31,357.55,19
HOM_0081,Home Appliances,11,564.36,576.13,357.55,16
HOM_0081,Home Appliances,12,538.54,604.24,357.55,20
HOM_0081,Home Appliances,13,520.88,544.96,357.55,21
HOM_0081,Home Appliances,14,528.6,586.36,357.55,20
HOM_0081,Home Appliances,15,521.62,580.13,357.55,18
HOM_0081,Home Appliances,16,559.34,608.31,357.55,19
HOM_0081,Home Appliances,17,568.66,517.54,357.55,19
HOM_0081,Home Appliances,18,534.46,586.16,357.55,22
HOM_0081,Home Appliances,19,540.73,585.09,357.55,19
HOM_0081,Home Appliances,20,530.21,492.44,357.55,16
HOM_0081,Home Appliances,21,532.73,517.18,357.55,21
HOM_0081,Home Appliances,22,568.33,618.52,357.55,20
HOM_0081,Home Appliances,23,565.19,623.65,357.55,21
HOM_0081,Home Appliances,24,545.26,474.89,357.55,17
HOM_0081,Home Appliances,25,545.34,514.22,357.55,19
HOM_0081,Home Appliances,26,529.7,546.5,357.55,23
HOM_0082,Home Appliances,1,548.63,479.83,421.84,19
HOM_0082,Home Appliances,2,550.85,602.65,421.84,20
HOM_0082,Home Appliances,3,579.35,665.28,421.84,17
HOM_0082,Home Appliances,4,569.68,563.96,421.84,23
HOM_0082,Home Appliances,5,549.05,523.11,421.84,21
HOM_0082,Home Appliances,6,565.54,534.75,421.84,22
HOM_0082,Home Appliances,7,563.17,603.62,421.84,20
HOM_0082,Home Appliances,8,531.06,496.38,421.84,21
HOM_0082,Home Appliances,9,572.35,488.28,421.84,21
HOM_0082,Home Appliances,10,555.29,580.66,421.84,19
HOM_0082,Home Appliances,11,551.63,524.71,421.84,20
HOM_0082,Home Appliances,12,534.06,603.21,421.84,22
HOM_0082,Home Appliances,13,531.17,595.02,421.84,22
HOM_0082,Home Appliances,14,562.22,592.27,421.84,16
HOM_0082,Home Appliances,15,560.41,581.85,421.84,19
HOM_0082,Home Appliances,16,586.41,534.32,421.84,19
HOM_0082,Home Appliances,17,583.62,571.21,421.84,19
HOM_0082,Home Appliances,18,546.26,468.55,421.84,19
HOM_0082,Home Appliances,19,552.83,556.2,421.84,22
HOM_0082,Home Appliances,20,579.97,651.54,421.84,17
HOM_0082,Home Appliances,21,584.47,648.46,421.84,17
HOM_0082,Home Appliances,22,570.32,518.7,421.84,21
HOM_0082,Home Appliances,23,581.63,582.86,421.84,18
HOM_0082,Home Appliances,24,571.12,521.86,421.84,19
HOM_0082,Home Appliances,25,584.93,500.63,421.84,17
HOM_0082,Home Appliances,26,585.55,516.01,421.84,18
HOM_0083,Home Appliances,1,483.22,419.38,367.47,20
HOM_0083,Home Appliances,2,476.92,451.53,367.47,22
HOM_0083,Home Appliances,3,499.33,428.46,367.47,19
HOM_0083,Home Appliances,4,503.27,522.91,367.47,19
HOM_0083,Home Appliances,5,465.96,475.51,367.47,20
HOM_0083,Home Appliances,6,469.82,481.56,367.47,20
HOM_0083,Home Appliances,7,472.11,494.21,367.47,19
HOM_0083,Home Appliances,8,465.8,396.11,367.47,21
HOM_0083,Home Appliances,9,485.28,490.31,367.47,20
HOM_0083,Home Appliances,10,488.4,561.5,367.47,22
HOM_0083,Home Appliances,11,484.24,502.06,367.47,20
HOM_0083,Home Appliances,12,504.45,434.99,367.47,21
HOM_0083,Home Appliances,13,464.35,502.29,367.47,20
HOM_0083,Home Appliances,14,502.35,430.1,367.47,18
HOM_0083,Home Appliances,15,472.07,467.9,367.47,21
HOM_0083,Home Appliances,16,494.93,494.43,367.47,18
HOM_0083,Home Appliances,17,494.03,557.14,367.47,20
HOM_0083,Home Appliances,18,494.34,492.52,367.47,20
HOM_0083,Home Appliances,19,482.25,544.5,367.47,18
HOM_0083,Home Appliances,20,466.02,402.69,367.47,18
HOM_0083,Home Appliances,21,491.88,506.94,367.47,21
HOM_0083,Home Appliances,22,485.1,462.96,367.47,21
HOM_0083,Home Appliances,23,460.14,471.08,367.47,21
HOM_0083,Home Appliances,24,458.97,506.52,367.47,19
HOM_0083,Home Appliances,25,463.89,512.16,367.47,20
HOM_0083,Home Appliances,26,482.48,445.6,367.47,20
HOM_0084,Home Appliances,1,519.36,586.49,323.27,19
HOM_0084,Home Appliances,2,541.07,615.08,323.27,19
HOM_0084,Home Appliances,3,515.09,539.5,323.27,21
HOM_0084,Home Appliances,4,508.13,551.0,323.27,19
HOM_0084,Home Appliances,5,530.91,540.86,323.27,20
HOM_0084,Home Appliances,6,518.85,444.7,323.27,20
HOM_0084,Home Appliances,7,551.28,548.3,323.27,18
HOM_0084,Home Appliances,8,532.87,503.44,323.27,19
HOM_0084,Home Appliances,9,511.09,461.91,323.27,21
HOM_0084,Home Appliances,10,517.0,569.18,323.27,16
HOM_0084,Home Appliances,11,524.77,469.01,323.27,20
HOM_0084,Home Appliances,12,505.06,465.59,323.27,23
HOM_0084,Home Appliances,13,539.29,588.01,323.27,18
HOM_0084,Home Appliances,14,520.49,487.47,323.27,22
HOM_0084,Home Appliances,15,520.59,493.74,323.27,20
HOM_0084,Home Appliances,16,552.29,479.49,323.27,18
HOM_0084,Home Appliances,17,550.87,589.76,323.27,17
HOM_0084,Home Appliances,18,537.09,472.17,323.27,20
HOM_0084,Home Appliances,19,515.38,585.92,323.27,18
HOM_0084,Home Appliances,20,535.22,542.5,323.27,19
HOM_0084,Home Appliances,21,521.35,565.35,323.27,21
HOM_0084,Home Appliances,22,553.06,519.13,323.27,19
HOM_0084,Home Appliances,23,534.88,530.19,323.27,20
HOM_0084,Home Appliances,24,541.47,560.8,323.27,18
HOM_0084,Home Appliances,25,534.23,518.52,323.27,22
HOM_0084,Home Appliances,26,510.6,526.94,323.27,18
HOM_0085,Home Appliances,1,115.09,117.22,80.96,22
HOM_0085,Home Appliances,2,121.31,105.76,80.96,19
HOM_0085,Home Appliances,3,115.21,129.77,80.96,19
HOM_0085,Home Appliances,4,113.39,104.66,80.96,22
HOM_0085,Home Appliances,5,123.48,109.02,80.96,20
HOM_0085,Home Appliances,6,116.15,121.25,80.96,19
HOM_0085,Home Appliances,7,114.96,124.82,80.96,22
HOM_0085,Home Appliances,8,121.77,111.25,80.96,21
HOM_0085,Home Appliances,9,116.22,120.05,80.96,20
HOM_0085,Home Appliances,10,118.83,101.3,80.96,19
HOM_0085,Home Appliances,11,118.01,122.31,80.96,21
HOM_0085,Home Appliances,12,122.35,118.8,80.96,18
HOM_0085,Home Appliances,13,122.47,119.57,80.96,21
HOM_0085,Home Appliances,14,120.1,129.3,80.96,18
HOM_0085,Home Appliances,15,114.96,102.76,80.96,20
HOM_0085,Home Appliances,16,120.55,109.3,80.96,19
HOM_0085,Home Appliances,17,121.14,137.39,80.96,20
HOM_0085,Home Appliances,18,115.71,110.45,80.96,19
HOM_0085,Home Appliances,19,121.33,122.86,80.96,19
HOM_0085,Home Appliances,20,116.7,103.9,80.96,24
HOM_0085,Home Appliances,21,116.84,103.24,80.96,21
HOM_0085,Home Appliances,22,122.52,136.77,80.96,19
HOM_0085,Home Appliances,23,119.68,105.09,80.96,18
HOM_0085,Home Appliances,24,122.5,126.79,80.96,21
HOM_0085,Home Appliances,25,116.5,107.74,80.96,22
HOM_0085,Home Appliances,26,113.7,119.57,80.96,22
HOM_0086,Home Appliances,1,230.95,237.1,156.37,19
HOM_0086,Home Appliances,2,232.12,198.05,156.37,23
HOM_0086,Home Appliances,3,222.3,201.86,156.37,21
HOM_0086,Home Appliances,4,222.16,211.18,156.37,19
HOM_0086,Home Appliances,5,235.49,260.64,156.37,18
HOM_0086,Home Appliances,6,225.8,201.91,156.37,21
HOM_0086,Home Appliances,7,223.96,197.78,156.37,21
HOM_0086,Home Appliances,8,233.53,222.4,156.37,20
HOM_0086,Home Appliances,9,234.31,209.13,156.37,17
HOM_0086,Home Appliances,10,225.32,207.55,156.37,19
HOM_0086,Home Appliances,11,215.64,187.82,156.37,20
HOM_0086,Home Appliances,12,231.99,206.01,156.37,18
HOM_0086,Home Appliances,13,222.36,191.36,156.37,18
HOM_0086,Home Appliances,14,218.76,225.67,156.37,21
HOM_0086,Home Appliances,15,228.05,256.68,156.37,21
HOM_0086,Home Appliances,16,234.19,213.42,156.37,16
HOM_0086,Home Appliances,17,217.43,237.97,156.37,21
HOM_0086,Home Appliances,18,234.88,249.67,156.37,19
HOM_0086,Home Appliances,19,233.12,265.16,156.37,18
HOM_0086,Home Appliances,20,225.59,247.64,156.37,18
HOM_0086,Home Appliances,21,233.3,268.26,156.37,18
HOM_0086,Home Appliances,22,217.5,194.3,156.37,22
HOM_0086,Home Appliances,23,232.65,250.01,156.37,19
HOM_0086,Home Appliances,24,224.4,250.5,156.37,19
HOM_0086,Home Appliances,25,217.21,218.01,156.37,19
HOM_0086,Home Appliances,26,222.81,242.74,156.37,20
HOM_0087,Home Appliances,1,625.6,569.65,345.86,16
HOM_0087,Home Appliances,2,610.15,589.21,345.86,20
HOM_0087,Home Appliances,3,577.84,552.42,345.86,22
HOM_0087,Home Appliances,4,582.58,624.26,345.86,17
HOM_0087,Home Appliances,5,587.85,559.72,345.86,19
HOM_0087,Home Appliances,6,605.42,635.31,345.86,19
HOM_0087,Home Appliances,7,603.48,584.28,345.86,19
HOM_0087,Home Appliances,8,617.28,583.48,345.86,20
HOM_0087,Home Appliances,9,609.8,634.3,345.86,20
HOM_0087,Home Appliances,10,630.5,615.67,345.86,18
HOM_0087,Home Appliances,11,628.35,648.13,345.86,20
HOM_0087,Home Appliances,12,590.21,545.07,345.86,19
HOM_0087,Home Appliances,13,591.26,503.59,345.86,20
HOM_0087,Home Appliances,14,633.51,644.88,345.86,21
HOM_0087,Home Appliances,15,622.43,663.85,345.86,18
HOM_0087,Home Appliances,16,621.19,707.99,345.86,20
HOM_0087,Home Appliances,17,575.42,630.91,345.86,20
HOM_0087,Home Appliances,18,607.28,556.72,345.86,21
HOM_0087,Home Appliances,19,617.96,702.01,345.86,18
HOM_0087,Home Appliances,20,633.4,635.46,345.86,20
HOM_0087,Home Appliances,21,615.12,613.23,345.86,18
HOM_0087,Home Appliances,22,587.86,563.59,345.86,22
HOM_0087,Home Appliances,23,576.72,611.39,345.86,21
HOM_0087,Home Appliances,24,590.8,625.09,345.86,16
HOM_0087,Home Appliances,25,632.5,725.61,345.86,22
HOM_0087,Home Appliances,26,598.63,523.03,345.86,20
HOM_0088,Home Appliances,1,224.4,198.98,167.55,17
HOM_0088,Home Appliances,2,213.18,215.81,167.55,18
HOM_0088,Home Appliances,3,218.69,196.82,167.55,19
HOM_0088,Home Appliances,4,212.92,221.53,167.55,20
HOM_0088,Home Appliances,5,219.0,221.68,167.55,20
HOM_0088,Home Appliances,6,213.1,202.98,167.55,18
HOM_0088,Home Appliances,7,208.62,202.95,167.55,19
HOM_0088,Home Appliances,8,211.0,235.47,167.55,17
HOM_0088,Home Appliances,9,203.88,211.75,167.55,20
HOM_0088,Home Appliances,10,223.17,218.02,167.55,19
HOM_0088,Home Appliances,11,210.26,203.52,167.55,19
HOM_0088,Home Appliances,12,209.08,212.24,167.55,21
HOM_0088,Home Appliances,13,212.28,221.93,167.55,22
HOM_0088,Home Appliances,14,220.35,205.12,167.55,20
HOM_0088,Home Appliances,15,209.63,182.42,167.55,19
HOM_0088,Home Appliances,16,207.75,232.22,167.55,20
HOM_0088,Home Appliances,17,224.06,223.55,167.55,21
HOM_0088,Home Appliances,18,211.58,191.49,167.55,19
HOM_0088,Home Appliances,19,205.78,228.84,167.55,19
HOM_0088,Home Appliances,20,209.62,186.97,167.55,19
HOM_0088,Home Appliances,21,214.17,242.4,167.55,17
HOM_0088,Home Appliances,22,204.08,220.1,167.55,21
HOM_0088,Home Appliances,23,220.91,216.01,167.55,16
HOM_0088,Home Appliances,24,206.87,237.87,167.55,19
HOM_0088,Home Appliances,25,220.96,201.9,167.55,20
HOM_0088,Home Appliances,26,221.63,246.67,167.55,22
HOM_0089,Home Appliances,1,403.35,418.03,303.51,24
HOM_0089,Home Appliances,2,398.01,382.42,303.51,20
HOM_0089,Home Appliances,3,388.02,377.05,303.51,22
HOM_0089,Home Appliances,4,402.03,449.8,303.51,16
HOM_0089,Home Appliances,5,397.76,397.81,303.51,19
HOM_0089,Home Appliances,6,407.55,364.6,303.51,20
HOM_0089,Home Appliances,7,385.71,400.66,303.51,21
HOM_0089,Home Appliances,8,380.96,376.04,303.51,19
HOM_0089,Home Appliances,9,408.98,356.8,303.51,19
HOM_0089,Home Appliances,10,411.59,415.56,303.51,20
HOM_0089,Home Appliances,11,383.26,336.25,303.51,21
HOM_0089,Home Appliances,12,399.0,415.57,303.51,22
HOM_0089,Home Appliances,13,389.21,418.3,303.51,20
HOM_0089,Home Appliances,14,409.26,426.54,303.51,16
HOM_0089,Home Appliances,15,408.62,455.14,303.51,17
HOM_0089,Home Appliances,16,380.52,385.05,303.51,20
HOM_0089,Home Appliances,17,404.12,378.7,303.51,21
HOM_0089,Home Appliances,18,407.57,440.74,303.51,19
HOM_0089,Home Appliances,19,416.4,396.32,303.51,18
HOM_0089,Home Appliances,20,384.22,337.48,303.51,21
HOM_0089,Home Appliances,21,417.26,373.75,303.51,22
HOM_0089,Home Appliances,22,397.49,376.59,303.51,19
HOM_0089,Home Appliances,23,380.27,366.6,303.51,19
HOM_0089,Home Appliances,24,412.31,437.17,303.51,21
HOM_0089,Home Appliances,25,395.22,352.64,303.51,19
HOM_0089,Home Appliances,26,418.7,382.82,303.51,16
HOM_0090,Home Appliances,1,734.34,793.7,599.3,20
HOM_0090,Home Appliances,2,760.44,760.14,599.3,20
HOM_0090,Home Appliances,3,737.04,797.42,599.3,20
HOM_0090,Home Appliances,4,770.82,806.13,599.3,19
HOM_0090,Home Appliances,5,793.45,853.87,599.3,22
HOM_0090,Home Appliances,6,742.3,852.05,599.3,21
HOM_0090,Home Appliances,7,754.75,755.18,599.3,19
HOM_0090,Home Appliances,8,768.16,733.51,599.3,22
HOM_0090,Home Appliances,9,793.61,895.47,599.3,16
HOM_0090,Home Appliances,10,796.21,776.08,599.3,19
HOM_0090,Home Appliances,11,792.76,824.37,599.3,19
HOM_0090,Home Appliances,12,754.4,733.35,599.3,18
HOM_0090,Home Appliances,13,796.56,731.55,599.3,17
HOM_0090,Home Appliances,14,731.71,763.97,599.3,21
HOM_0090,Home Appliances,15,781.41,788.06,599.3,19
HOM_0090,Home Appliances,16,723.8,661.36,599.3,20
HOM_0090,Home Appliances,17,786.04,748.62,599.3,20
HOM_0090,Home Appliances,18,741.25,825.85,599.3,19
HOM_0090,Home Appliances,19,780.29,684.05,599.3,20
HOM_0090,Home Appliances,20,798.37,733.55,599.3,18
HOM_0090,Home Appliances,21,794.41,859.52,599.3,22
HOM_0090,Home Appliances,22,761.55,859.52,599.3,19
HOM_0090,Home Appliances,23,791.57,775.2,599.3,19
HOM_0090,Home Appliances,24,792.67,804.71,599.3,19
HOM_0090,Home Appliances,25,726.86,794.3,599.3,19
HOM_0090,Home Appliances,26,743.0,827.13,599.3,19
HOM_0091,Home Appliances,1,755.38,840.32,504.98,21
HOM_0091,Home Appliances,2,755.7,766.76,504.98,18
HOM_0091,Home Appliances,3,739.79,772.54,504.98,18
HOM_0091,Home Appliances,4,686.91,640.9,504.98,18
HOM_0091,Home Appliances,5,747.2,635.65,504.98,21
HOM_0091,Home Appliances,6,733.49,685.88,504.98,19
HOM_0091,Home Appliances,7,690.87,719.45,504.98,23
HOM_0091,Home Appliances,8,746.87,705.38,504.98,19
HOM_0091,Home Appliances,9,742.59,851.35,504.98,22
HOM_0091,Home Appliances,10,747.36,806.22,504.98,20
HOM_0091,Home Appliances,11,715.56,629.97,504.98,22
HOM_0091,Home Appliances,12,739.99,820.65,504.98,21
HOM_0091,Home Appliances,13,689.26,599.66,504.98,23
HOM_0091,Home Appliances,14,751.2,728.57,504.98,18
HOM_0091,Home Appliances,15,724.05,808.71,504.98,17
HOM_0091,Home Appliances,16,699.34,736.59,504.98,24
HOM_0091,Home Appliances,17,752.04,772.33,504.98,20
HOM_0091,Home Appliances,18,725.21,761.29,504.98,20
HOM_0091,Home Appliances,19,755.12,693.8,504.98,18
HOM_0091,Home Appliances,20,715.62,608.4,504.98,20
HOM_0091,Home Appliances,21,730.27,811.19,504.98,19
HOM_0091,Home Appliances,22,691.75,780.32,504.98,22
HOM_0091,Home Appliances,23,704.54,788.84,504.98,21
HOM_0091,Home Appliances,24,691.99,699.26,504.98,22
HOM_0091,Home Appliances,25,703.92,807.45,504.98,19
HOM_0091,Home Appliances,26,693.51,628.11,504.98,22
HOM_0092,Home Appliances,1,419.8,450.62,311.71,19
HOM_0092,Home Appliances,2,421.63,408.54,311.71,22
HOM_0092,Home Appliances,3,415.98,375.74,311.71,19
HOM_0092,Home Appliances,4,424.09,393.94,311.71,21
HOM_0092,Home Appliances,5,425.38,407.59,311.71,19
HOM_0092,Home Appliances,6,404.82,442.35,311.71,19
HOM_0092,Home Appliances,7,406.19,372.35,311.71,20
HOM_0092,Home Appliances,8,422.71,435.42,311.71,20
HOM_0092,Home Appliances,9,414.36,471.43,311.71,19
HOM_0092,Home Appliances,10,395.59,441.3,311.71,21
HOM_0092,Home Appliances,11,401.51,432.15,311.71,20
HOM_0092,Home Appliances,12,400.41,388.14,311.71,21
HOM_0092,Home Appliances,13,391.55,359.78,311.71,20
HOM_0092,Home Appliances,14,418.22,408.06,311.71,19
HOM_0092,Home Appliances,15,412.87,370.42,311.71,19
HOM_0092,Home Appliances,16,394.88,412.84,311.71,23
HOM_0092,Home Appliances,17,404.63,416.31,311.71,22
HOM_0092,Home Appliances,18,415.89,471.14,311.71,20
HOM_0092,Home Appliances,19,400.62,368.38,311.71,19
HOM_0092,Home Appliances,20,397.71,354.38,311.71,23
HOM_0092,Home Appliances,21,414.99,438.9,311.71,16
HOM_0092,Home Appliances,22,407.1,372.51,311.71,19
HOM_0092,Home Appliances,23,407.16,382.89,311.71,19
HOM_0092,Home Appliances,24,426.26,431.01,311.71,17
HOM_0092,Home Appliances,25,386.73,349.82,311.71,22
HOM_0092,Home Appliances,26,425.71,384.23,311.71,19
HOM_0093,Home Appliances,1,778.71,810.1,531.6,18
HOM_0093,Home Appliances,2,829.39,725.68,531.6,18
HOM_0093,Home Appliances,3,775.59,846.94,531.6,18
HOM_0093,Home Appliances,4,820.81,911.11,531.6,17
HOM_0093,Home Appliances,5,764.75,661.95,531.6,21
HOM_0093,Home Appliances,6,792.72,745.78,531.6,19
HOM_0093,Home Appliances,7,810.75,925.53,531.6,20
HOM_0093,Home Appliances,8,815.77,874.8,531.6,20
HOM_0093,Home Appliances,9,814.81,761.91,531.6,19
HOM_0093,Home Appliances,10,830.24,884.06,531.6,18
HOM_0093,Home Appliances,11,816.37,874.11,531.6,19
HOM_0093,Home Appliances,12,827.17,929.93,531.6,19
HOM_0093,Home Appliances,13,755.91,651.3,531.6,18
HOM_0093,Home Appliances,14,819.68,905.16,531.6,18
HOM_0093,Home Appliances,15,777.38,778.92,531.6,21
HOM_0093,Home Appliances,16,803.94,717.07,531.6,22
HOM_0093,Home Appliances,17,797.51,806.66,531.6,21
HOM_0093,Home Appliances,18,827.39,728.22,531.6,17
HOM_0093,Home Appliances,19,784.56,736.64,531.6,19
HOM_0093,Home Appliances,20,756.68,658.16,531.6,22
HOM_0093,Home Appliances,21,761.59,835.63,531.6,21
HOM_0093,Home Appliances,22,777.98,684.8,531.6,20
HOM_0093,Home Appliances,23,781.63,860.27,531.6,21
HOM_0093,Home Appliances,24,758.34,651.62,531.6,20
HOM_0093,Home Appliances,25,814.23,742.14,531.6,16
HOM_0093,Home Appliances,26,823.96,916.64,531.6,20
HOM_0094,Home Appliances,1,209.14,219.92,138.61,19
HOM_0094,Home Appliances,2,207.12,231.85,138.61,17
HOM_0094,Home Appliances,3,221.15,191.4,138.61,16
HOM_0094,Home Appliances,4,204.39,217.79,138.61,20
HOM_0094,Home Appliances,5,211.34,229.2,138.61,23
HOM_0094,Home Appliances,6,217.82,230.5,138.61,20
HOM_0094,Home Appliances,7,217.84,208.01,138.61,20
HOM_0094,Home Appliances,8,213.56,184.44,138.61,17
HOM_0094,Home Appliances,9,214.04,193.41,138.61,19
HOM_0094,Home Appliances,10,219.2,223.12,138.61,20
HOM_0094,Home Appliances,11,210.24,195.23,138.61,21
HOM_0094,Home Appliances,12,215.76,196.69,138.61,19
HOM_0094,Home Appliances,13,210.61,210.04,138.61,19
HOM_0094,Home Appliances,14,210.68,225.75,138.61,21
HOM_0094,Home Appliances,15,220.41,227.41,138.61,17
HOM_0094,Home Appliances,16,213.71,227.59,138.61,20
HOM_0094,Home Appliances,17,213.46,191.92,138.61,19
HOM_0094,Home Appliances,18,205.72,235.99,138.61,21
HOM_0094,Home Appliances,19,212.3,195.6,138.61,19
HOM_0094,Home Appliances,20,211.0,224.82,138.61,21
HOM_0094,Home Appliances,21,209.74,184.65,138.61,19
HOM_0094,Home Appliances,22,224.29,216.22,138.61,18
HOM_0094,Home Appliances,23,213.99,210.75,138.61,18
HOM_0094,Home Appliances,24,204.65,227.05,138.61,16
HOM_0094,Home Appliances,25,211.61,237.44,138.61,22
HOM_0094,Home Appliances,26,225.07,254.53,138.61,18
HOM_0095,Home Appliances,1,328.12,350.95,254.85,20
HOM_0095,Home Appliances,2,328.46,328.51,254.85,22
HOM_0095,Home Appliances,3,346.52,357.84,254.85,19
HOM_0095,Home Appliances,4,335.56,310.01,254.85,20
HOM_0095,Home Appliances,5,332.44,342.3,254.85,18
HOM_0095,Home Appliances,6,322.94,341.59,254.85,21
HOM_0095,Home Appliances,7,354.35,338.43,254.85,19
HOM_0095,Home Appliances,8,351.44,361.96,254.85,21
HOM_0095,Home Appliances,9,336.22,321.51,254.85,19
HOM_0095,Home Appliances,10,335.24,340.89,254.85,20
HOM_0095,Home Appliances,11,332.76,291.05,254.85,19
HOM_0095,Home Appliances,12,333.31,380.81,254.85,20
HOM_0095,Home Appliances,13,337.58,317.89,254.85,21
HOM_0095,Home Appliances,14,348.86,347.5,254.85,21
HOM_0095,Home Appliances,15,346.7,314.61,254.85,20
HOM_0095,Home Appliances,16,346.33,322.36,254.85,20
HOM_0095,Home Appliances,17,346.38,306.62,254.85,20
HOM_0095,Home Appliances,18,335.25,363.0,254.85,21
HOM_0095,Home Appliances,19,336.71,318.4,254.85,20
HOM_0095,Home Appliances,20,322.19,297.1,254.85,17
HOM_0095,Home Appliances,21,325.55,335.58,254.85,18
HOM_0095,Home Appliances,22,323.02,332.12,254.85,20
HOM_0095,Home Appliances,23,334.27,383.38,254.85,21
HOM_0095,Home Appliances,24,322.66,307.91,254.85,19
HOM_0095,Home Appliances,25,329.1,374.96,254.85,22
HOM_0095,Home Appliances,26,322.21,326.13,254.85,19
HOM_0096,Home Appliances,1,436.04,388.81,327.83,19
HOM_0096,Home Appliances,2,411.33,424.67,327.83,18
HOM_0096,Home Appliances,3,409.62,465.05,327.83,19
HOM_0096,Home Appliances,4,431.95,474.97,327.83,22
HOM_0096,Home Appliances,5,407.98,373.12,327.83,22
HOM_0096,Home Appliances,6,412.95,454.63,327.83,23
HOM_0096,Home Appliances,7,417.4,467.92,327.83,18
HOM_0096,Home Appliances,8,429.46,419.72,327.83,22
HOM_0096,Home Appliances,9,400.46,365.41,327.83,24
HOM_0096,Home Appliances,10,413.9,408.2,327.83,23
HOM_0096,Home Appliances,11,424.35,462.98,327.83,20
HOM_0096,Home Appliances,12,398.89,398.89,327.83,21
HOM_0096,Home Appliances,13,427.01,464.57,327.83,17
HOM_0096,Home Appliances,14,436.69,375.11,327.83,18
HOM_0096,Home Appliances,15,414.35,435.16,327.83,22
HOM_0096,Home Appliances,16,437.52,494.93,327.83,19
HOM_0096,Home Appliances,17,419.6,436.57,327.83,18
HOM_0096,Home Appliances,18,421.02,432.29,327.83,21
HOM_0096,Home Appliances,19,423.85,385.17,327.83,18
HOM_0096,Home Appliances,20,407.29,366.38,327.83,19
HOM_0096,Home Appliances,21,407.18,358.33,327.83,19
HOM_0096,Home Appliances,22,432.91,375.86,327.83,17
HOM_0096,Home Appliances,23,401.11,392.53,327.83,18
HOM_0096,Home Appliances,24,403.98,456.22,327.83,20
HOM_0096,Home Appliances,25,433.57,486.37,327.83,20
HOM_0096,Home Appliances,26,429.59,404.71,327.83,18
HOM_0097,Home Appliances,1,458.83,431.47,286.79,18
HOM_0097,Home Appliances,2,477.19,475.02,286.79,19
HOM_0097,Home Appliances,3,444.98,492.47,286.79,20
HOM_0097,Home Appliances,4,461.43,497.94,286.79,21
HOM_0097,Home Appliances,5,464.65,483.1,286.79,22
HOM_0097,Home Appliances,6,484.32,494.19,286.79,20
HOM_0097,Home Appliances,7,446.22,464.55,286.79,19
HOM_0097,Home Appliances,8,461.81,487.05,286.79,19
HOM_0097,Home Appliances,9,457.14,508.33,286.79,18
HOM_0097,Home Appliances,10,467.05,418.19,286.79,20
HOM_0097,Home Appliances,11,482.48,411.78,286.79,18
HOM_0097,Home Appliances,12,456.16,482.95,286.79,23
HOM_0097,Home Appliances,13,470.68,528.5,286.79,18
HOM_0097,Home Appliances,14,457.73,498.04,286.79,17
HOM_0097,Home Appliances,15,446.38,468.57,286.79,21
HOM_0097,Home Appliances,16,475.82,449.6,286.79,19
HOM_0097,Home Appliances,17,485.48,496.18,286.79,19
HOM_0097,Home Appliances,18,486.72,447.23,286.79,19
HOM_0097,Home Appliances,19,476.19,506.63,286.79,17
HOM_0097,Home Appliances,20,471.29,444.86,286.79,20
HOM_0097,Home Appliances,21,445.09,501.67,286.79,20
HOM_0097,Home Appliances,22,466.25,452.46,286.79,20
HOM_0097,Home Appliances,23,454.52,472.73,286.79,20
HOM_0097,Home Appliances,24,485.76,545.38,286.79,21
HOM_0097,Home Appliances,25,481.22,456.47,286.79,18
HOM_0097,Home Appliances,26,455.13,497.31,286.79,21
HOM_0098,Home Appliances,1,272.54,292.4,194.85,20
HOM_0098,Home Appliances,2,275.51,287.19,194.85,19
HOM_0098,Home Appliances,3,275.28,260.73,194.85,20
HOM_0098,Home Appliances,4,271.67,258.3,194.85,20
HOM_0098,Home Appliances,5,272.2,300.7,194.85,22
HOM_0098,Home Appliances,6,270.37,248.26,194.85,18
HOM_0098,Home Appliances,7,273.79,266.47,194.85,21
HOM_0098,Home Appliances,8,261.9,223.11,194.85,22
HOM_0098,Home Appliances,9,269.69,280.01,194.85,20
HOM_0098,Home Appliances,10,275.3,274.26,194.85,19
HOM_0098,Home Appliances,11,269.96,263.16,194.85,21
HOM_0098,Home Appliances,12,268.99,269.85,194.85,20
HOM_0098,Home Appliances,13,255.94,287.44,194.85,21
HOM_0098,Home Appliances,14,259.64,280.81,194.85,18
HOM_0098,Home Appliances,15,280.23,273.55,194.85,20
HOM_0098,Home Appliances,16,255.3,220.21,194.85,19
HOM_0098,Home Appliances,17,253.78,240.62,194.85,19
HOM_0098,Home Appliances,18,265.13,243.89,194.85,18
HOM_0098,Home Appliances,19,255.54,231.17,194.85,19
HOM_0098,Home Appliances,20,257.59,247.17,194.85,21
HOM_0098,Home Appliances,21,260.63,234.7,194.85,20
HOM_0098,Home Appliances,22,266.75,230.52,194.85,20
HOM_0098,Home Appliances,23,272.74,311.79,194.85,17
HOM_0098,Home Appliances,24,269.24,284.27,194.85,19
HOM_0098,Home Appliances,25,277.36,281.75,194.85,18
HOM_0098,Home Appliances,26,253.9,260.48,194.85,21
HOM_0099,Home Appliances,1,689.39,589.14,398.82,17
HOM_0099,Home Appliances,2,661.42,627.99,398.82,19
HOM_0099,Home Appliances,3,649.84,588.12,398.82,18
